set R := R1 R2 R3 R4 R5 R6;
param scenariuszeR : R1 R2 R3 R4 R5 R6 :=
558	0.282431829028779 1.84413105301469 1.19681963295901 1.85475592242718 0.403794269714885 1.60719150405384
559	1.48674802052165 1.55416857881448 1.75798241650981 1.80822984021254 1.8695626646885 1.58871562963367
560	1.39355516343929 1.87156971744776 0.980125985853156 1.85696873824811 1.29155509538196 1.35293964440102
561	0.631785502904731 1.78132575715066 0.888585827483477 1.81825107472563 0.500336355852464 1.599874401208
562	0.953342872161556 1.7568157028806 1.18073837503883 1.84922538889011 0.839120725790039 1.71567571115543
563	0.876013713590258 1.78646724022366 1.1773700306035 1.86880593137203 1.3192472430178 1.57017951838269
564	0.283191823016684 1.96048320499448 1.28268382560769 1.77668758129594 1.26099776850702 1.35462236995605
565	1.75483819543439 1.80149454209459 1.39468523634868 1.74202554758127 1.80834523937952 1.10803746677118
566	0.612827905214796 1.85473952737978 1.00805125853057 1.7927375941907 0.494591628755418 1.59365311856138
567	0.847669769312866 1.74361494850956 1.71564854321736 1.9342157972177 1.32893427701693 1.43872769838446
568	0.735615520600574 1.75092454986725 0.983731029092444 1.67005111400717 0.81730271354631 1.84656777320202
569	0.644838188248908 1.73940013429695 1.35692516988103 1.7527203691683 1.22208286994216 1.41622549073973
570	1.21634868799969 1.76843206577664 0.9613491800095 1.87471128995268 0.599939365682617 1.67690687839621
571	0.771761482109678 1.73676721500748 1.57720356151795 1.96262358768638 0.511163844085965 1.85215033006192
572	1.1783990756801 1.63784593979514 1.2213335229398 1.77414546517185 1.46179718267628 1.5718521948492
573	1.24752807824623 1.84420487068373 0.803145083511873 1.77497240384597 0.649842400507176 1.53725040789521
574	0.443392846984219 1.9285521036556 1.21601007722705 1.80884704736264 0.964662496954693 1.49163446430052
575	0.291469919661297 1.83455238870424 1.17013054874256 1.84718162297531 0.781093721551136 1.59097095594818
576	0.910393014866135 1.58710713052915 1.00753053533036 1.62821187978273 0.690003826502347 1.98230959484393
577	0.695662165577618 1.90002037374227 1.20212424432452 1.88956222876016 0.916961033071709 1.47723903154235
578	1.3017368281947 1.84191124423396 1.31046980847747 1.81762847116949 1.22434783382644 1.49106802210208
579	1.30997828584827 1.79513108258122 0.944729608723092 1.75230333995941 1.04775742742372 1.50937587602627
580	1.45624898241961 1.73339313400223 1.0718598839224 1.64940142684986 1.07378570336974 1.63658647803614
581	1.26438437477185 1.75049828703963 1.03104295755829 1.77368392470971 0.441896189950562 1.97077550962051
582	0.88319883040211 1.70926683335839 1.40748089319077 1.83154390736255 1.10574746654482 1.72221547005815
583	0.226350144182348 1.75767837105392 1.49621687113908 1.61696356639201 0.678043912126785 1.84254265365867
584	1.41327648121294 1.74954433651287 1.1883898637488 1.73105782774958 1.24931590314322 1.56782649527207
585	0.365867993926644 1.81615967867065 1.43213442318772 1.97726878365917 0.890855125030426 1.59119271646483
586	0.738662693936377 1.71361826584627 1.73552734945587 1.8721809228204 1.36601558564395 1.65851330362276
587	1.4768882625554 1.64479113173307 1.68867915775765 1.7289121825115 1.99685729057159 1.58704175678768
588	1.76378012976769 1.81547329759644 0.748689697196046 1.60952819685362 1.12550554595525 1.49062546923641
589	0.626760711499432 1.75476493880489 1.05675790077464 1.76862558903349 0.633845028470689 1.79399806360159
590	1.16766322935597 1.71041408079483 1.22825043118956 1.81953412194895 1.22567071904342 1.61672194742024
591	1.18740425108348 1.84290845068475 1.09591534736955 1.71192682724696 1.21248754147813 1.47227788423893
592	0.961591862170203 1.84587782789144 1.02300254887027 1.7104873426081 1.22638862946284 1.58844636793741
593	0.800863017066317 1.80408609727703 1.27179712867547 1.73836104232328 0.959593621031618 1.52724219152141
594	1.26024991893047 1.75855101854585 1.45242899941573 1.77899791583164 1.85763496519193 1.40666358490932
595	0.893139149558892 1.82575860378589 1.01139371631209 1.7710737058082 1.07364109461365 1.52105139584536
596	1.32788355004431 1.73911343573744 0.959988687577192 1.71509687117489 1.13566029421366 1.6433476889569
597	1.06345838832672 1.91943386345551 0.686908229374074 1.86858622037654 0.58625490152934 1.32596917242398
598	0.260301484479757 1.76033578019402 1.80545210141306 1.84955217776495 1.45108290420049 1.431438662126
599	1.91962634742512 1.72566999757 0.895180744574788 1.73142750242687 1.41928239045403 1.55413147848585
600	1.4822581072943 1.87217485712622 0.941717064257842 1.70951415008569 1.17195438667132 1.48416246936443
601	0.605658673617856 1.91262506695529 1.13236453633481 1.81666778566047 0.672375531022848 1.45770746010899
602	1.17919780597957 1.78379721624644 0.823133077191173 1.80928509034474 0.426012712756953 1.78123810709091
603	1.1557357653058 1.74584080998621 1.18307663973268 1.91339821142376 0.360756349972548 1.80425459708711
604	0.383972454099036 1.77540541783066 1.67105166777127 1.88934282491925 0.790827065003704 1.60094944715431
605	0.32973269827325 1.71134232075936 1.61226014885241 1.86151677660399 1.005883818432 1.65791307641765
606	1.67245173282862 1.86849146975594 0.722872232416807 1.76087202702967 0.767952402681254 1.58939759066427
607	1.21097886282815 1.76349813821585 0.989223524091416 1.86928213282133 0.65077637408436 1.70072503990851
608	0.714761531583726 1.75958903854782 1.34311542271256 1.78567284205607 0.756187504394773 1.82139608429038
609	0.872183605413556 1.72263352270019 0.994098318248612 1.57697779932395 0.939334956815987 1.62573630673253
610	1.07865655505175 1.85033110521253 0.965114669390246 1.7361264361396 1.14052986961251 1.46968152780352
611	1.37221776093534 1.7596155919173 1.06862051999281 1.73720423585178 1.65274102409371 1.37421828873842
612	1.0279523212773 1.86645660407689 1.03440732784634 1.80927157015547 1.02450309327218 1.3962885351402
613	1.2019584218484 1.70949031612748 1.44452156771581 1.9261432716739 1.40207025277489 1.52692135223213
614	1.69161208755517 1.70844240534312 1.27336824805181 1.92808417390696 1.14202022546754 1.61936316244739
615	1.64503950501935 1.80704689235143 0.910537520043858 1.83989233584556 0.796837268633489 1.5659683413985
616	0.784094646207441 1.82252680814988 1.21591861743995 1.70014875286308 1.79658363050355 1.15988789828507
617	0.902622797840573 1.61233059420756 1.16709186070452 1.73147930469829 0.315394070957226 1.91401909906145
618	0.296639455200322 1.74805765123322 0.937240276812433 1.85201339962579 1.10571424038528 1.75404821714293
619	0.605029554712219 1.76096597004385 1.20191448673024 1.88045041411427 0.477441989391413 1.68104750695435
620	0.617144004756363 1.77890242103853 1.31332689681313 1.79710687096156 0.955790003482129 1.58030713861262
621	1.01640341905592 1.69849364384156 1.1531811750128 1.75896907688768 1.04565690696499 1.63288485272991
622	0.997450447133065 1.97122668642785 1.42211750993615 1.89039288103352 1.20276805275095 1.42521064643507
623	0.213090583038627 1.71126307586155 1.55710210855411 1.63871953550632 1.36135341734326 1.65617588836672
624	1.04153005783804 1.75859833927254 0.938142957369336 1.67650612712715 0.9809739261698 1.59928563453443
625	1.60682025902531 1.62254874573844 0.988969331946983 1.56809904084192 1.6809818527659 1.66664957398085
626	1.32725122771499 1.70697198393819 1.33595998989454 1.8610144384872 1.80143315436055 1.49936594944865
627	0.498345382190112 1.83182250342422 1.05777179661226 1.72085838801343 0.934359359127769 1.56355037146022
628	0.903423474523573 1.82531021505608 1.10877416085661 1.78943862956552 1.25584353381355 1.54168579162159
629	0.80369672377719 1.68909090793852 1.70251785808602 1.75196053343303 1.40438655663059 1.64193402386456
630	1.54320207690635 1.87472333072675 1.02489631191778 1.6066760665379 1.72293816315771 1.33904581064919
631	1.05732581939603 1.76766869849633 1.32916287685481 1.93775877396802 0.738830112352788 1.6282345595742
632	0.982406725569141 1.86772446006753 1.0761964849324 1.82314184719128 1.04678818177853 1.35445472147494
633	1.87435879756031 1.70565664119997 0.797642685267775 1.91986851244548 0.592685540745124 1.79022424670137
634	1.27006717801602 1.84668129479928 0.472355589827349 1.57558827607502 0.859330385422978 1.5149850720703
635	0.922961811040014 1.9047887342505 1.00108829936693 1.83783115699861 0.851028460221839 1.44123853537739
636	1.13203471724764 1.72057883443314 1.31266041838961 1.87683880048063 0.697607750438329 1.59692343724497
637	0.677679993749204 1.84415069203171 1.10813997859816 1.78422314983319 1.03617257797229 1.44129323022672
638	1.28359156446382 1.67967012369546 1.36853793722134 1.96549867079375 0.718877957485561 1.79959904765933
639	0.747547778321782 1.8661904542402 1.14566555620265 1.67840594834378 0.636382821149601 1.70036527748209
640	0.717094774757727 1.77447416028339 1.29900368914797 1.72203381833565 1.11954903616158 1.62625778617786
641	0.432921532886565 1.79262733204664 1.10229519619422 1.7743474221524 0.765558658259213 1.6792424169206
642	0.728366704006302 1.89435367693162 1.09706798328253 1.77838910325347 0.913830792515776 1.47015974173095
643	1.52058560225071 1.6497439218334 1.49666064450452 1.77569872319597 1.47794457484766 1.54276265386324
644	0.967453013767545 1.60764726211126 1.72295008895876 1.83525298537405 1.27463621630556 1.77882351936594
645	1.14715451422398 1.79479186428566 1.01394380825467 1.84501956826481 0.83338928259875 1.54294033192454
646	1.75410274929582 1.85579170246582 0.814334744888915 1.64016780936648 1.19262971832887 1.52321018682974
647	0.627395382596301 1.89337859806846 1.17961935498783 1.85514067660595 1.38550216641248 1.40614970177404
648	1.1575448970597 1.91562153739431 1.12081901284829 1.66787924401033 1.40649335241811 1.68006584902076
649	0.840871886199039 1.83014165177437 1.02263161165033 1.70507233241878 0.877613657188984 1.63942267136614
650	1.15748646348374 1.7677092671592 1.04058606137771 1.75622346697976 0.848231716717078 1.60767741529711
651	1.69959884953653 1.64936693977109 1.32432850633709 1.85670936349891 1.04797523301621 1.9649259101878
652	1.15755077780722 1.9163978717716 0.984492802804712 1.74091368374655 0.983132879152733 1.41267500937357
653	0.307578508258327 1.85068428091708 1.25593964601852 1.81457929476683 0.51724308872457 1.72640774697365
654	0.992674696544923 1.78402557292867 1.31499348280412 1.73632044778785 1.09862465490681 1.58102975541766
655	1.35479331684941 1.87383681058733 0.800069789060022 1.70596307813003 1.10418495558558 1.35145281191758
656	0.80786683576368 1.88937500248287 1.46779898074689 1.90201414700951 1.24254749139219 1.33205828300272
657	1.42917610132968 1.72592995281789 1.2776521638277 1.73254136404821 1.75854034910012 1.64193218788724
658	1.32762050021473 1.77066134645507 1.18597119947861 1.90184397416218 0.950930084607817 1.60688238374398
659	0.548153983049724 1.89187907933718 0.942944898958552 1.81694931308371 0.404294261910616 1.63449513661638
660	0.41691202872348 1.78215744044995 1.5381076765959 1.75331581828611 0.986406565791855 1.59912156159899
661	0.806114985544549 1.79533271051105 0.964636325699146 1.59004054273712 1.10727209455902 1.55497853998418
662	0.547072680845451 1.80675341770777 1.17763395529597 1.80336987847348 0.903439428219163 1.69091787342045
663	0.207016589575887 1.79165741465269 1.47207372348779 1.82793866846064 0.842003693598742 1.51012457946041
664	0.377523429761001 1.92691574357878 1.03496889187732 1.71632294973558 1.01401398389878 1.34440120748278
665	0.365425895437647 1.78555098176104 1.26452732256156 1.87318389910192 0.38286459590671 1.82835129196323
666	1.03358400624274 1.86406802450157 1.08136377519861 1.72462651855409 1.77465574300239 1.16440927343836
667	0.52308903808348 1.67917337801397 1.67206416693836 1.76757706422874 1.35388051426792 1.67992236730452
668	0.79820180847023 1.76796936277215 1.03389900049486 1.76631017636542 0.923040951926383 1.64239426351631
669	0.413683293612495 1.53006758286627 1.76650995738237 1.78255055939526 1.20642203871202 1.98532778961075
670	1.69618652815689 1.79365924996997 1.17690049662455 1.89772764549461 1.28617106689307 1.48627738525
671	0.363841992710669 1.73267033521112 1.63810589016751 1.94768577728483 0.732671664254923 1.66564655292483
672	0.888005615089431 1.7812798881044 1.40556532800799 1.83494529556079 0.733205948838833 1.63513531670603
673	1.52358088639675 1.62617410023163 1.71729618101703 1.84116934772564 1.77355045289687 1.7588340799625
674	1.18913784424883 1.70986661041174 1.54355990661497 1.95057444729957 1.46852468169428 1.54093505524368
675	1.22116101435293 1.85413363078462 0.997047882651916 1.90399986361079 0.613095695886885 1.61351432902073
676	1.65764317863601 1.74566077192036 1.13643380282159 1.88768290961872 1.3318378415044 1.41497247530315
677	0.638354063115196 1.67227485191027 1.19040121396837 1.69444414970087 0.409785052714496 1.85321816569118
678	0.494201605304977 1.77820817271596 1.29817626834531 1.84894770644768 1.126936708658 1.48287215869775
679	0.38634435504553 1.82957779398019 1.49625746423888 1.69676458323252 1.44062839186645 1.40253284719095
680	1.85486302566904 1.84806965175255 0.598724311550009 1.78331018262781 0.795885065771564 1.42858225816513
681	0.60717127106794 1.8063247455723 1.24435630024503 1.86662318546235 0.524744233226367 1.74235452226553
682	0.201008068799659 1.86709938798688 1.54104377217871 1.94159936538234 1.10494891182187 1.46307518835196
683	0.381348834415407 1.87173740021352 1.4117019625512 1.88418123032419 0.428886165980903 1.72861752773356
684	0.514484343876408 1.745775316374 1.4820212410179 1.91978675087067 0.566458141711938 1.6227641789257
685	0.655770637724197 1.88646446736615 1.46919730828863 1.7253715103062 1.40344097133296 1.11075291277199
686	0.809386454440297 1.7094688607906 1.52068995361793 1.83099231342961 1.37731621115298 1.53442862970217
687	1.24343654754205 1.76602537256413 0.972922602831994 1.80642432424755 0.418799094593944 1.79358578720563
688	1.44333239072939 1.63556451307054 1.48755550672842 1.84459674364992 1.28268204942231 1.55588611469028
689	0.657018079898492 1.81811270652383 1.09417431427457 1.78995213321245 0.838012697824326 1.47265319817013
690	0.803653598979228 1.82571777837687 0.879059877387505 1.54361810123735 0.644617453909642 1.8446918985991
691	1.60783602097049 1.73286086680009 1.0815159823586 1.75359540848235 1.3426632908535 1.40993779805844
692	0.514372715468805 1.85256707910775 0.910958164479896 1.78552496946414 0.237454454070982 1.71978278064074
693	0.520407012998011 1.99858715686202 0.74129830773165 1.70688129039293 0.269232012074901 1.6716581654342
694	0.893961432314212 1.82382288250744 1.61477875503615 1.81253917353875 1.6132782261276 1.45699485330256
695	1.07284117456257 1.80070712094422 1.1310413223401 1.85367338847298 1.0895799562386 1.5844027933609
696	0.618441904224521 1.85453171055259 0.752346259509684 1.67514303224248 0.273694845889457 1.86208674617745
697	0.652156282108171 1.75983657715038 1.62182689027015 1.85282204203532 0.760235676159962 1.65000466350455
698	0.67463100804947 1.78108119118046 1.1548097812468 1.71055655691893 0.938833670800637 1.70149274222819
699	0.772161392989673 1.93869427957446 1.32185956801469 1.92500124138945 0.834134242766201 1.28909985781315
700	0.712734544289893 1.77167818760375 1.44591262452414 1.83957288737195 1.2879496851895 1.6571706132471
701	0.907056443889481 1.83837882397834 1.06485844360689 1.8502323742144 0.787670289634892 1.75240030408146
702	1.35862149037515 1.84991976569418 0.951357825989842 1.7955133239775 1.11522045389042 1.46257201685834
703	1.59450849317212 1.82112841703106 1.25844599850728 1.72632685276239 1.1511522457414 1.54362865481941
704	0.506693002554456 1.72958473249899 1.77759330647033 1.82393107196448 0.82230729631916 1.58214274183077
705	0.490145004085018 1.91654343434101 1.08457872014606 1.82066097438534 0.548365393558231 1.56923670564792
706	0.222035743781815 1.93346334606592 1.33144837218529 1.34678005008172 1.98062528582741 1.20172819738471
707	0.350173648389494 1.82711816447558 1.48398815310694 1.87913810543343 1.06477899676083 1.50483902311496
708	0.685469507847092 1.95426813242937 1.31172487815055 1.82801266700441 0.386739040531597 1.61337117127203
709	0.755452198755458 1.73086477162732 1.16766937837301 1.7993406029037 1.00077561357262 1.63210128167857
710	0.435429676268326 1.84340024772432 1.21513376104826 1.70126415298834 1.11128882388756 1.47110409225939
711	0.747876250578864 1.69309114301375 1.65617471730979 1.79353523443276 1.27538502252192 1.69613157383212
712	0.693291812350272 1.86313279244634 1.52352670686369 1.49122668729649 1.6232620463325 1.4156979390211
713	1.41042069638911 1.61796657750581 1.27696290614027 1.71463028684761 1.52477939857336 1.62947351684325
714	0.481234095406349 1.99434166940874 0.91766750809092 1.76917907052708 0.535765346582328 1.59205581992524
715	0.773565983106511 1.71449880022673 1.7012856097022 1.97055483682739 1.65578766950049 1.47619677667862
716	1.23387478041441 1.68221372098018 1.05524006281666 1.70476058923882 1.09919238659347 1.60640094716508
717	0.5991335969359 1.77427772270478 1.15135692953194 1.8415252343664 0.378276033698655 1.73814614363767
718	1.42278245415734 1.84582625901698 0.864334007807786 1.70619891187485 1.13793403772175 1.40006102840566
719	1.21036310087429 1.75620515537615 1.23153882954192 1.76979763785536 1.18061206835654 1.51534834300889
720	1.52596703922389 1.78340767053363 0.6438944350201 1.64338407502136 1.08080298822302 1.51566312762535
721	0.880934484937653 1.82225976194549 1.44614897974533 1.88367905678048 1.18205595024418 1.4956855276244
722	0.804092453999642 1.89325835143307 1.13828062941703 1.6322849937209 0.718701551567466 1.7074963020727
723	0.91211232230627 1.79115245374261 1.13208682879262 1.72547178154426 0.904642090160095 1.68278327951287
724	0.394599319436798 1.68433445171663 1.38803840358481 1.8088869398424 0.404715703583549 1.91729976340788
725	0.619171193082012 1.82970110022984 1.16789061993648 1.63642565938932 1.02878739350644 1.51624632495055
726	1.75938347257644 1.63979463926691 0.894287351514049 1.71761763157382 1.16216403790835 1.7655677883341
727	1.19914276316963 1.71265112061916 1.08139616303026 1.92577211091926 0.91221177593194 1.51852036418552
728	1.01706773243491 1.96028773260995 1.38810522740479 1.86379925301287 1.70405392768774 1.31300813412899
729	0.484910395810512 1.86252701088027 1.39353411617458 1.98361379395992 1.03935119381107 1.26760484206919
730	0.73338613705687 1.76953902872752 1.31322028545497 1.96035951075899 0.63226883114034 1.69193116340816
731	0.472369238917164 1.83887245889654 1.28138601803131 1.76808357709283 0.709374207380905 1.6602630839468
732	0.72912985403325 1.70202552498889 1.64147178544263 1.85461721327332 1.41370275913983 1.47030460919137
733	0.229960667231952 1.92958882756552 1.07902139618401 1.8791160438102 0.451233108047269 1.53036886771866
734	1.0690497227153 1.86098367192443 0.75714998464585 1.69986840822529 1.13434241154041 1.38829032953868
735	0.973366711605693 1.70211206746184 0.891278367171089 1.81939778601337 0.848300501328708 1.7617436966293
736	0.606058176674191 1.96078913053796 0.929875443221859 1.84417266310253 0.212688817753031 1.58568100683666
737	0.647817489545627 1.7610497940729 1.10628942926411 1.78239169647817 0.750684848640198 1.70371820004712
738	0.565626417632742 1.94430826851244 0.826345335919787 1.7578217468431 0.728723354625161 1.34495667832733
739	1.56918097143008 1.7046865901185 1.09285181782848 1.72544567856789 1.29587792013756 1.59894791864863
740	0.482607100174534 1.52839477427625 1.8233553777119 1.70004633681166 1.33008885784724 1.96764338033257
741	0.851983188407759 1.77356255033663 1.48983252663059 1.94904402828701 1.39659818115428 1.47186678361379
742	1.27653610952829 1.74193422186074 1.58568434531224 1.90568948237104 1.71266985634337 1.41909105381067
743	0.996850848990682 1.68039224743744 1.10670228685748 1.77915465761686 0.816829841973083 1.59065022796147
744	0.894909368254128 1.72695724239082 1.45673926790434 1.80499290797596 1.28283872232617 1.63494537466632
745	0.996223395817233 1.66769038666481 1.04661391918175 1.61963154827716 0.801092587239587 1.72384289439568
746	1.85568254561946 1.80892318084123 0.800308647731521 1.73425252051786 1.16657376814604 1.46362559152988
747	1.31354141839833 1.95076815620737 1.32086082024001 1.94483198142216 1.60937410032557 0.942006249833043
748	1.31840913667497 1.78116123538784 0.82025814719035 1.70116593093664 1.01202701622996 1.49356662623357
749	1.32611299360856 1.74037376825988 1.4168372915279 1.43565040548966 1.9602508750029 1.52456314368779
750	1.28657317148695 1.7862131446463 1.06892799735246 1.76248296412463 1.13021152617388 1.58274809847748
751	1.76423476043703 1.64393685867497 1.23715076489918 1.82704992627099 0.812763229529082 1.87483341110505
752	1.00543191312369 1.85547730385852 0.944230806932215 1.84617334454724 0.858883667015427 1.51127583591976
753	0.927834273037295 1.65279961470501 0.986390065134298 1.93997654573073 0.53781344900126 1.60862072715058
754	0.303330910207768 1.79601441650765 1.1390072546735 1.5863936228463 0.751858064220563 1.73489548463221
755	0.59842005476773 1.81583560374855 1.28092045297774 1.56853226438896 1.31466608701687 1.63784898985189
756	0.755123386083731 1.83420881760526 1.30337594447364 1.83392201450801 0.797123724410854 1.56694193575253
757	0.853991643341598 1.82563925251088 1.81264536348244 1.91426708526763 1.09151387211387 1.66010069178446
758	0.334589244218296 1.7890054821725 1.31238561830743 1.81929166725089 0.704087624283558 1.68137298774453
759	0.887591774036311 1.64284455493122 1.67651648750482 1.91368930992865 0.916571241922377 1.80986547330142
760	0.821121303469159 1.80088864713012 1.07887485690257 1.84454542451178 0.533041873857376 1.59409797623719
761	0.493889780861446 1.74391797364915 1.2115270804674 1.82257613538178 0.279377527043877 1.94506539726359
762	1.20145862801859 1.79245219610434 0.822838596860572 1.77121486207681 0.870001849044582 1.60495700814758
763	1.54871216980283 1.82941806087975 1.43600089857764 1.6443823143682 1.41587462945115 1.41612040029638
764	1.51021778882886 1.87065182772392 0.87471769504024 1.70784156375669 1.48634604008827 1.38548629958781
765	1.64872591052208 1.83199011853094 1.26456609711326 1.8376280078543 1.98856406462726 1.16320851075735
766	0.475367612831181 1.86486832760889 1.08455128120059 1.78767126005397 0.58592753172305 1.61672841679354
767	0.573373405367118 1.78167947000354 1.28522351200957 1.88075226039733 0.991091427184524 1.57204476949967
768	0.745840836695507 1.79316640552647 1.28813771854182 1.85651224328016 0.653670597891031 1.75945994312448
769	0.67865440146507 1.87516596832337 1.20519658978974 1.63560187990941 0.883864553901928 1.67518343834254
770	0.79691402216643 1.74530720921182 1.20459878120736 1.82082670570458 0.724435320731265 1.72453675434694
771	0.703250574619837 1.72596869292091 1.78404464433914 1.71965835773314 1.43927746196866 1.77963605461219
772	0.611147742316482 1.80972139292503 0.906074612918963 1.74499912307602 0.272401965600793 1.82951268041075
773	0.81103536949838 1.87113639309314 0.984364946960168 1.82300948903134 0.785987043978658 1.42409179014392
774	0.955550609334825 1.66739485813797 1.57051192029322 1.69140142012596 1.74845044882991 1.53048250442916
775	0.819179340145558 1.95036677434614 1.02413788780777 1.72490225748225 1.367953459472 1.15889251857309
776	1.40190621727945 1.8915886963217 0.730461195113101 1.88605418112602 1.06377837952645 1.30976288233459
777	1.00911825909324 1.80738169912814 0.949381210972319 1.93592643878566 0.490429137116394 1.4572031070722
778	1.18318240498769 1.60066395597123 0.997770368957585 1.66080434658081 0.919052056024731 1.82848266086141
779	1.18315045347095 1.75001596631577 1.14968048373528 1.7879516510543 1.09653794996449 1.60667911547119
780	0.382810369431029 1.93763302357144 1.25176873765906 1.99195202977792 0.33691982468619 1.51033242517731
781	1.25984311695701 1.78361314696411 0.857896624624763 1.79168235161307 0.628060294196112 1.72448062402234
782	0.541601030414638 1.66058505815832 1.45049647971071 1.93524434371846 1.07005864508208 1.61043230181921
783	0.395298354404586 1.80503795210656 1.32282667100498 1.78012124403758 0.976086948371047 1.55632081134812
784	0.360202386962661 1.82602026191517 1.28363646413497 1.98770734022504 0.211608662601254 1.71212228713853
785	1.52797783312826 1.75668372789853 1.05825172644366 1.63758848642631 1.40089570216599 1.59577258058306
786	1.06939989039121 1.72988678324059 1.24300742567231 1.94690222978092 0.362511843294711 1.83018461266029
787	0.500237663464737 1.97911474110605 0.897486333173412 1.62404247015373 0.623970407890475 1.53954772411337
788	0.982090364813641 1.75087580781848 0.874126106718462 1.79755482279632 0.575344629335026 1.62500892656132
789	0.887857471663976 1.75644036162875 1.0764694607025 1.83602891121641 0.668205065384115 1.80394734670012
790	0.944078031625461 1.71410569252369 1.63262095812032 1.78739320671392 1.40647505341414 1.57887935974935
791	0.635159302490682 1.76130492277257 1.57999964671088 1.71325995912881 1.44847051016354 1.49633751178041
792	1.06004275033721 1.75312571034869 1.65254478690686 1.79348794797323 1.62347977952361 1.58363980551855
793	0.839016607738351 1.83312633881961 1.05856599994529 1.81173510224063 0.795292006541844 1.47862842637435
794	1.5290854701434 1.85474869897383 0.859811293928971 1.84712765167813 0.584358819257765 1.57032759629205
795	1.11416773988164 1.78021787406228 0.895746755255112 1.81908157094183 0.935747354581609 1.59618556696627
796	1.68077347541881 1.67883490401166 0.828414610037815 1.83682195211517 0.504444581928758 1.87367325166351
797	0.70253372048317 1.6827634696085 1.45920175908472 1.6521833796028 1.33574241313939 1.58856970943534
798	0.336716822524989 1.87926387154308 1.00497327250876 1.79932190813952 0.297407615559249 1.70540880002955
799	0.664430203067596 1.702690599819 1.40630688310031 1.91910334853782 0.742623321806726 1.59396015150298
800	0.735001380082532 1.73152589239464 1.59257276267181 1.85347312528154 1.19792339272399 1.63040697679085
801	0.933488796229046 1.72615698028857 1.03050038441661 1.70787391232054 0.56939467564304 1.83183581683157
802	1.18544102829783 1.56949983045691 1.8176990958216 1.89204881252448 1.48245746710716 1.58209900650324
803	0.622980380128133 1.71360053779517 1.4106780610205 1.86671744023927 0.609223845209833 1.91930346054238
804	1.30869863874754 1.65175851094031 1.37612859589381 1.82828624762681 1.79782398841337 1.46611564734527
805	0.25445917952002 1.82170274226898 1.6774010365836 1.960304025801 1.03955531751608 1.55363285020777
806	1.17874119713367 1.85598437709294 1.23207376212613 1.71441476455031 1.70183556492491 1.28989657368131
807	1.07502027801648 1.71957379385851 0.896804217967981 1.6713311408069 0.932769273134182 1.67953020646343
808	0.424792847774028 1.86800916123609 1.03979460740867 1.59961683105206 0.813810811204227 1.84323887198105
809	0.346893880040193 1.72275447556295 1.39883900225055 1.83462590270117 1.00702092490396 1.60184011546509
810	0.445566933299724 1.85735660956553 1.14498428001933 1.65737259484525 0.890605474915493 1.51299684812756
811	0.740164205945852 1.78020047813383 0.968816707686355 1.5676542183396 0.550495795707151 1.78175817418557
812	0.7647019005674 1.90546611928525 0.829114187689042 1.61226418666122 0.955167401917045 1.44522887605454
813	0.355138019403539 1.91728998393054 0.848956067771646 1.79462852270721 0.340409710999834 1.53881467818815
814	0.337351332057773 1.77736518481006 0.935684058707174 1.56293292031732 0.389333436605369 1.6512299887721
815	0.749873904527036 1.76088549464284 1.15876796324922 1.62419930664646 0.842922240130667 1.79379238808992
816	1.16791859466855 1.73096248172859 0.970791656040932 1.73015929793751 1.39742279173328 1.4913261788724
817	0.218096806545494 1.90447083111798 1.2224262520702 1.7617652113647 0.810957532242867 1.61996822092361
818	1.80477281375867 1.67804227722881 0.932382623626719 1.72769487615584 0.84897728155025 1.56814866769262
819	0.948374466973094 1.71413028077862 1.09207153906772 1.82838700473289 0.531204022618526 1.82621458458903
820	0.905687764525623 1.79257514459539 0.980958038755478 1.78515133168333 1.05226512117594 1.4641102078025
821	0.448156015136809 1.56956766743091 1.5969707886207 1.82283575045348 0.767599701154831 1.82940591251546
822	1.89317871075793 1.68390511200478 0.931540498770518 1.72077122228505 1.10587574224935 1.68137811625979
823	1.82858584605773 1.58106463831222 1.38970732624757 1.95048365873561 1.13801820294946 1.78310163278768
824	0.589960582297625 1.92517028479739 1.29245149451612 1.96806500870893 0.975593057362945 1.40551242707666
825	1.13121773600753 1.77548988501949 1.19604602002734 1.8759090938171 1.1704304633457 1.4352044869576
826	1.17556303579494 1.62702624892307 1.31553914905823 1.7355812381193 1.55204595277644 1.54074796447695
827	1.37686937100943 1.84981707090272 0.779815351473999 1.4820829810482 1.4810934810316 1.77186762334385
828	0.30238162484926 1.84132105322568 1.54250996370546 1.85554936196008 1.15815755214656 1.4045074615447
829	0.505079513283064 1.81258856126654 1.64626035667206 1.83464226811735 1.06256194366735 1.62421486148983
830	0.35045348040646 1.91995725894792 1.09862277434741 1.68025588090633 1.03731373801947 1.50964589826458
831	0.687702953049121 1.55524827854953 1.44787677473695 1.6937053547419 0.906781289776238 1.93966265135818
832	1.35537841611814 1.64682200005062 1.42011324722828 1.77408747590789 1.39997435071248 1.43368471052163
833	0.601296590479597 1.71716786911128 1.54461049470058 1.8453328529228 1.12443993350965 1.57289371808023
834	0.732308594627256 1.78324738720065 1.35667703009234 1.98718686599126 0.644290045932909 1.66424270703383
835	0.262794623952941 1.71721541321564 1.57039835708487 1.85654867747594 0.450435738107602 1.98008388190389
836	1.36654622067953 1.899728819522 1.1101106122382 1.78434825246246 1.79973965747408 1.0776961790418
